genome_id,antibiotic,resistance,source
3275998304,Levofloxacin,Resistant,NCBI
1712688765,Tetracycline,Resistant,NCBI
2084146611,Penicillin,Resistant,NCBI
2289599745,Levofloxacin,Susceptible,NCBI
2915643955,Meropenem,Resistant,NCBI
2711247512,Ciprofloxacin,Resistant,NCBI
2536851783,Penicillin,Susceptible,NCBI
1733.5433,Ofloxacin,Susceptible,BV-BRC
1280.26151,Erythromycin,Susceptible,BV-BRC
72407.1394,Gentamicin,Susceptible,BV-BRC
623.1450,Azithromycin,Resistant,BV-BRC
1280.26060,Penicillin,Susceptible,BV-BRC
573.13509,Tetracycline,Resistant,BV-BRC
3243009135,Azithromycin,Susceptible,NCBI
1280.39588,Tetracycline,Susceptible,BV-BRC
2192621328,Levofloxacin,Susceptible,NCBI
1313.31792,Erythromycin,Resistant,BV-BRC
562.77284,Amoxicillin,Resistant,BV-BRC
2971090764,Amoxicillin,Resistant,NCBI
573.37579,Ciprofloxacin,Resistant,BV-BRC
1313.45116,Azithromycin,Resistant,BV-BRC
3156907923,Cefixime,Susceptible,NCBI
1605369144,Erythromycin,Resistant,NCBI
1463164.33,Ampicillin,Resistant,BV-BRC
1313.17376,Tetracycline,Susceptible,BV-BRC
562.65381,Amoxicillin,Resistant,BV-BRC
573.69616,Tetracycline,Resistant,BV-BRC
1313.45822,Azithromycin,Resistant,BV-BRC
1313.46013,Vancomycin,Susceptible,BV-BRC
3170525052,Erythromycin,Susceptible,NCBI
573.14047,Meropenem,Susceptible,BV-BRC
1280.47072,Ciprofloxacin,Resistant,BV-BRC
3199868600,Gentamicin,Susceptible,NCBI
1313.45550,Erythromycin,Susceptible,BV-BRC
1280.26439,Gentamicin,Susceptible,BV-BRC
1280.30177,Clindamycin,Susceptible,BV-BRC
1679241930,Ampicillin,Susceptible,NCBI
28901.24261,Gentamicin,Susceptible,BV-BRC
485.551,Azithromycin,Resistant,BV-BRC
623.1762,Azithromycin,Resistant,BV-BRC
485.7599,Azithromycin,Susceptible,BV-BRC
1553426937,Vancomycin,Resistant,NCBI
1280.24169,Clindamycin,Susceptible,BV-BRC
562.7628,Azithromycin,Susceptible,BV-BRC
574.11,Meropenem,Susceptible,BV-BRC
1773.41550,Ofloxacin,Resistant,BV-BRC
1496.1143,Azithromycin,Resistant,BV-BRC
587.247,Meropenem,Resistant,BV-BRC
562.96757,Ciprofloxacin,Susceptible,BV-BRC
485.12877,Azithromycin,Resistant,BV-BRC
2322981061,Meropenem,Resistant,NCBI
1280.18634,Clindamycin,Susceptible,BV-BRC
3276213729,Ciprofloxacin,Resistant,NCBI
573.47233,Ciprofloxacin,Susceptible,BV-BRC
1997748193,Meropenem,Resistant,NCBI
485.5415,Cefixime,Susceptible,BV-BRC
2281506718,Ofloxacin,Susceptible,NCBI
1280.52177,Clindamycin,Resistant,BV-BRC
573.13870,Ciprofloxacin,Susceptible,BV-BRC
1280.46393,Erythromycin,Susceptible,BV-BRC
470.7412,Gentamicin,Resistant,BV-BRC
1313.45301,Erythromycin,Susceptible,BV-BRC
573.47321,Meropenem,Susceptible,BV-BRC
2950574290,Ciprofloxacin,Resistant,NCBI
3232546629,Amoxicillin,Susceptible,NCBI
90371.3904,Ciprofloxacin,Susceptible,BV-BRC
485.5568,Cefixime,Susceptible,BV-BRC
2866340357,Ofloxacin,Susceptible,NCBI
287.19684,Levofloxacin,Susceptible,BV-BRC
485.3226,Cefixime,Resistant,BV-BRC
1352.10279,Vancomycin,Resistant,BV-BRC
2530635765,Cefixime,Resistant,NCBI
1987558032,Erythromycin,Susceptible,NCBI
1733.1013,Ofloxacin,Resistant,BV-BRC
1280.17784,Clindamycin,Susceptible,BV-BRC
1496.1023,Azithromycin,Resistant,BV-BRC
470.7892,Ciprofloxacin,Resistant,BV-BRC
2659951565,Vancomycin,Resistant,NCBI
1078034.48,Amoxicillin,Resistant,BV-BRC
1313.19672,Penicillin,Resistant,BV-BRC
3203209508,Ampicillin,Resistant,NCBI
1733.10076,Ofloxacin,Susceptible,BV-BRC
1280.26100,Vancomycin,Resistant,BV-BRC
3203253581,Meropenem,Susceptible,NCBI
28901.9201,Azithromycin,Susceptible,BV-BRC
3199584860,Ciprofloxacin,Susceptible,NCBI
1773.10753,Ofloxacin,Resistant,BV-BRC
562.23637,Amoxicillin,Susceptible,BV-BRC
562.22717,Meropenem,Susceptible,BV-BRC
1962988734,Vancomycin,Susceptible,NCBI
3136789707,Ampicillin,Resistant,NCBI
3199879377,Ofloxacin,Susceptible,NCBI
3201277047,Penicillin,Resistant,NCBI
573.17868,Levofloxacin,Resistant,BV-BRC
3093195405,Meropenem,Susceptible,NCBI
1496.987,Azithromycin,Resistant,BV-BRC
1280.51881,Erythromycin,Resistant,BV-BRC
72407.575,Ampicillin,Resistant,BV-BRC
1280.47452,Erythromycin,Resistant,BV-BRC
2289244053,Ofloxacin,Susceptible,NCBI
72407.950,Meropenem,Resistant,BV-BRC
1313.45909,Levofloxacin,Susceptible,BV-BRC
3181566456,Meropenem,Susceptible,NCBI
1717.788,Amoxicillin,Susceptible,BV-BRC
562.97493,Ciprofloxacin,Resistant,BV-BRC
3264630159,Penicillin,Resistant,NCBI
1352.11369,Vancomycin,Susceptible,BV-BRC
195.424,Azithromycin,Resistant,BV-BRC
573.40374,Levofloxacin,Susceptible,BV-BRC
573.29786,Meropenem,Susceptible,BV-BRC
1313.45617,Penicillin,Susceptible,BV-BRC
1280.31587,Clindamycin,Resistant,BV-BRC
573.41365,Gentamicin,Resistant,BV-BRC
2710831539,Penicillin,Resistant,NCBI
562.23055,Amoxicillin,Susceptible,BV-BRC
1633960525,Azithromycin,Resistant,NCBI
2962022716,Amoxicillin,Resistant,NCBI
1039418078,Erythromycin,Susceptible,NCBI
2248779227,Tetracycline,Resistant,NCBI
485.17728,Levofloxacin,Resistant,BV-BRC
2618230307,Meropenem,Resistant,NCBI
1313.34518,Erythromycin,Resistant,BV-BRC
485.18579,Cefixime,Susceptible,BV-BRC
562.23412,Amoxicillin,Resistant,BV-BRC
3273381462,Ciprofloxacin,Resistant,NCBI
1311.3035,Ampicillin,Susceptible,BV-BRC
573.14153,Meropenem,Resistant,BV-BRC
562.34085,Ampicillin,Resistant,BV-BRC
2619160748,Tetracycline,Resistant,NCBI
1352.11090,Vancomycin,Resistant,BV-BRC
1150780252,Vancomycin,Resistant,NCBI
2103594351,Ofloxacin,Susceptible,NCBI
1280.38031,Clindamycin,Susceptible,BV-BRC
3267499406,Penicillin,Resistant,NCBI
666.4960,Azithromycin,Resistant,BV-BRC
562.77372,Amoxicillin,Resistant,BV-BRC
573.33952,Gentamicin,Susceptible,BV-BRC
28901.9107,Azithromycin,Susceptible,BV-BRC
562.50309,Azithromycin,Resistant,BV-BRC
562.100661,Ampicillin,Resistant,BV-BRC
2711190161,Vancomycin,Susceptible,NCBI
2482318082,Ciprofloxacin,Resistant,NCBI
1280.35624,Erythromycin,Resistant,BV-BRC
562.16466,Ampicillin,Resistant,BV-BRC
573.43035,Meropenem,Resistant,BV-BRC
1949159595,Vancomycin,Susceptible,NCBI
3135937562,Gentamicin,Resistant,NCBI
562.23202,Amoxicillin,Susceptible,BV-BRC
485.6125,Cefixime,Resistant,BV-BRC
573.21875,Levofloxacin,Resistant,BV-BRC
1046641237,Ciprofloxacin,Resistant,NCBI
470.7806,Ciprofloxacin,Resistant,BV-BRC
287.34444,Levofloxacin,Susceptible,BV-BRC
28901.8749,Azithromycin,Susceptible,BV-BRC
1313.45488,Vancomycin,Susceptible,BV-BRC
2865884686,Gentamicin,Susceptible,NCBI
1313.45797,Vancomycin,Susceptible,BV-BRC
1280.40901,Penicillin,Resistant,BV-BRC
696581462,Erythromycin,Resistant,NCBI
2806733591,Levofloxacin,Resistant,NCBI
1773.41063,Levofloxacin,Resistant,BV-BRC
195.372,Azithromycin,Resistant,BV-BRC
1313.28240,Tetracycline,Susceptible,BV-BRC
1773.3964,Ciprofloxacin,Susceptible,BV-BRC
1852178793,Ciprofloxacin,Susceptible,NCBI
90371.7056,Azithromycin,Susceptible,BV-BRC
1280.17820,Tetracycline,Susceptible,BV-BRC
1280.52370,Penicillin,Resistant,BV-BRC
573.47227,Tetracycline,Susceptible,BV-BRC
1717.936,Amoxicillin,Susceptible,BV-BRC
485.13050,Azithromycin,Susceptible,BV-BRC
28901.24583,Azithromycin,Resistant,BV-BRC
573.50006,Meropenem,Resistant,BV-BRC
485.13577,Azithromycin,Resistant,BV-BRC
573.37288,Levofloxacin,Susceptible,BV-BRC
1313.9095,Erythromycin,Resistant,BV-BRC
2279007279,Cefixime,Susceptible,NCBI
287.12676,Ciprofloxacin,Susceptible,BV-BRC
562.22901,Amoxicillin,Resistant,BV-BRC
1313.25277,Erythromycin,Resistant,BV-BRC
1773.33333,Ofloxacin,Susceptible,BV-BRC
3243059598,Penicillin,Resistant,NCBI
573.65189,Gentamicin,Susceptible,BV-BRC
611.79,Azithromycin,Susceptible,BV-BRC
562.144301,Ampicillin,Resistant,BV-BRC
1313.45409,Clindamycin,Resistant,BV-BRC
1489891749,Tetracycline,Resistant,NCBI
562.7745,Azithromycin,Susceptible,BV-BRC
2948108524,Ciprofloxacin,Resistant,NCBI
1733.1077,Ofloxacin,Resistant,BV-BRC
28901.1842,Tetracycline,Susceptible,BV-BRC
1280.53086,Clindamycin,Susceptible,BV-BRC
573.14505,Ciprofloxacin,Resistant,BV-BRC
573.36668,Meropenem,Resistant,BV-BRC
1280.51870,Clindamycin,Resistant,BV-BRC
1280.16801,Clindamycin,Susceptible,BV-BRC
573.52991,Tetracycline,Resistant,BV-BRC
2948103755,Penicillin,Resistant,NCBI
485.7886,Cefixime,Susceptible,BV-BRC
760841.3,Amoxicillin,Susceptible,BV-BRC
485.14392,Ciprofloxacin,Resistant,BV-BRC
2711146814,Amoxicillin,Resistant,NCBI
2314051278,Erythromycin,Susceptible,NCBI
562.64980,Ampicillin,Susceptible,BV-BRC
573.50926,Levofloxacin,Resistant,BV-BRC
485.17801,Cefixime,Susceptible,BV-BRC
28901.24457,Azithromycin,Susceptible,BV-BRC
573.46877,Gentamicin,Susceptible,BV-BRC
1313.26399,Tetracycline,Susceptible,BV-BRC
1553440967,Azithromycin,Susceptible,NCBI
1280.35050,Clindamycin,Susceptible,BV-BRC
2860093710,Amoxicillin,Susceptible,NCBI
983399818,Ciprofloxacin,Resistant,NCBI
562.23299,Amoxicillin,Susceptible,BV-BRC
1280.38588,Clindamycin,Susceptible,BV-BRC
1313.17434,Tetracycline,Susceptible,BV-BRC
573.33355,Levofloxacin,Resistant,BV-BRC
1280.32228,Clindamycin,Resistant,BV-BRC
1773.38466,Ofloxacin,Susceptible,BV-BRC
1026616321,Clindamycin,Resistant,NCBI
28901.23705,Gentamicin,Susceptible,BV-BRC
1352.9835,Vancomycin,Susceptible,BV-BRC
1157451.3,Vancomycin,Resistant,BV-BRC
1352.10578,Vancomycin,Resistant,BV-BRC
1773.19226,Ofloxacin,Resistant,BV-BRC
1280.16345,Tetracycline,Susceptible,BV-BRC
1467488938,Erythromycin,Resistant,NCBI
1352.9318,Vancomycin,Susceptible,BV-BRC
573.26079,Ampicillin,Resistant,BV-BRC
1208924317,Erythromycin,Susceptible,NCBI
1280.44697,Clindamycin,Resistant,BV-BRC
930817479,Erythromycin,Resistant,NCBI
3171310620,Ampicillin,Resistant,NCBI
3139003982,Clindamycin,Susceptible,NCBI
1280.26545,Clindamycin,Susceptible,BV-BRC
573.52302,Levofloxacin,Susceptible,BV-BRC
1313.45083,Vancomycin,Susceptible,BV-BRC
3139123005,Gentamicin,Susceptible,NCBI
1313.32166,Erythromycin,Susceptible,BV-BRC
2565107394,Gentamicin,Resistant,NCBI
28901.22930,Tetracycline,Susceptible,BV-BRC
3146551197,Ciprofloxacin,Susceptible,NCBI
1773.4026,Amoxicillin,Susceptible,BV-BRC
2162485020,Cefixime,Resistant,NCBI
1280.9570,Erythromycin,Resistant,BV-BRC
1944951070,Azithromycin,Susceptible,NCBI
287.40390,Levofloxacin,Resistant,BV-BRC
624.4384,Azithromycin,Resistant,BV-BRC
573.29696,Tetracycline,Resistant,BV-BRC
573.13945,Ampicillin,Resistant,BV-BRC
573.64036,Gentamicin,Susceptible,BV-BRC
573.15290,Gentamicin,Resistant,BV-BRC
562.57172,Ampicillin,Resistant,BV-BRC
1042741831,Ofloxacin,Susceptible,NCBI
3057905253,Meropenem,Resistant,NCBI
28901.24218,Ampicillin,Susceptible,BV-BRC
1352.11271,Vancomycin,Resistant,BV-BRC
470.7426,Gentamicin,Resistant,BV-BRC
573.26279,Gentamicin,Resistant,BV-BRC
573.44593,Ciprofloxacin,Resistant,BV-BRC
3199865882,Gentamicin,Susceptible,NCBI
1307859645,Erythromycin,Resistant,NCBI
1280.48283,Erythromycin,Resistant,BV-BRC
2844335829,Ofloxacin,Susceptible,NCBI
573.47140,Gentamicin,Resistant,BV-BRC
1313.26760,Erythromycin,Susceptible,BV-BRC
1313.46183,Penicillin,Susceptible,BV-BRC
624.2196,Ampicillin,Susceptible,BV-BRC
1773.41473,Ofloxacin,Susceptible,BV-BRC
624.627,Ampicillin,Resistant,BV-BRC
995923317,Clindamycin,Resistant,NCBI
1280.8443,Penicillin,Resistant,BV-BRC
485.17083,Ciprofloxacin,Resistant,BV-BRC
1280.37712,Clindamycin,Susceptible,BV-BRC
573.43060,Tetracycline,Resistant,BV-BRC
3107109181,Azithromycin,Resistant,NCBI
1280.43050,Clindamycin,Resistant,BV-BRC
2790014235,Gentamicin,Resistant,NCBI
1717.949,Amoxicillin,Susceptible,BV-BRC
1337293565,Meropenem,Resistant,NCBI
2703828918,Amoxicillin,Susceptible,NCBI
1369006130,Penicillin,Susceptible,NCBI
90371.3910,Ampicillin,Susceptible,BV-BRC
28901.24480,Ampicillin,Susceptible,BV-BRC
3069122634,Cefixime,Susceptible,NCBI
1352.9741,Vancomycin,Resistant,BV-BRC
1773.15696,Ofloxacin,Susceptible,BV-BRC
2880610999,Amoxicillin,Susceptible,NCBI
1280.12590,Gentamicin,Susceptible,BV-BRC
1280.27614,Clindamycin,Resistant,BV-BRC
1313.45460,Penicillin,Susceptible,BV-BRC
1773.38324,Ofloxacin,Resistant,BV-BRC
1280.16890,Clindamycin,Resistant,BV-BRC
1313.19989,Tetracycline,Susceptible,BV-BRC
1773.33579,Ofloxacin,Resistant,BV-BRC
1717.807,Penicillin,Susceptible,BV-BRC
562.7720,Amoxicillin,Resistant,BV-BRC
485.3235,Cefixime,Resistant,BV-BRC
1942885846,Vancomycin,Susceptible,NCBI
2283893988,Ciprofloxacin,Susceptible,NCBI
3264663288,Clindamycin,Susceptible,NCBI
3275998548,Penicillin,Resistant,NCBI
573.66571,Gentamicin,Resistant,BV-BRC
562.58718,Ampicillin,Resistant,BV-BRC
624.3629,Azithromycin,Resistant,BV-BRC
1280.12261,Penicillin,Resistant,BV-BRC
2701077319,Penicillin,Susceptible,NCBI
2954242735,Ofloxacin,Resistant,NCBI
485.18766,Cefixime,Susceptible,BV-BRC
1280.49564,Clindamycin,Resistant,BV-BRC
1062504329,Clindamycin,Resistant,NCBI
2195822963,Penicillin,Resistant,NCBI
573.22473,Gentamicin,Susceptible,BV-BRC
1496.1138,Clindamycin,Susceptible,BV-BRC
3201279375,Clindamycin,Susceptible,NCBI
624.3386,Ampicillin,Susceptible,BV-BRC
1397635250,Ciprofloxacin,Resistant,NCBI
573.79061,Tetracycline,Resistant,BV-BRC
573.66855,Ciprofloxacin,Susceptible,BV-BRC
1305849.20,Vancomycin,Resistant,BV-BRC
573.66132,Gentamicin,Susceptible,BV-BRC
2711483040,Levofloxacin,Resistant,NCBI
1280.26104,Gentamicin,Resistant,BV-BRC
1280.46398,Clindamycin,Resistant,BV-BRC
1920002391,Erythromycin,Susceptible,NCBI
736016007,Tetracycline,Resistant,NCBI
573.45068,Levofloxacin,Susceptible,BV-BRC
1283.387,Gentamicin,Resistant,BV-BRC
573.23212,Levofloxacin,Susceptible,BV-BRC
2447897198,Ofloxacin,Susceptible,NCBI
573.52901,Tetracycline,Resistant,BV-BRC
1280.17808,Ciprofloxacin,Susceptible,BV-BRC
562.23907,Amoxicillin,Resistant,BV-BRC
562.77305,Amoxicillin,Resistant,BV-BRC
573.54629,Meropenem,Resistant,BV-BRC
573.30888,Meropenem,Susceptible,BV-BRC
1280.35147,Clindamycin,Susceptible,BV-BRC
1313.46269,Penicillin,Resistant,BV-BRC
195.416,Azithromycin,Resistant,BV-BRC
573.15646,Gentamicin,Resistant,BV-BRC
727.1566,Ampicillin,Resistant,BV-BRC
2452722439,Clindamycin,Susceptible,NCBI
197.16223,Erythromycin,Susceptible,BV-BRC
1400886.3,Ofloxacin,Resistant,BV-BRC
562.100237,Ampicillin,Resistant,BV-BRC
1773.10647,Ofloxacin,Resistant,BV-BRC
573.9785,Gentamicin,Resistant,BV-BRC
1424148566,Amoxicillin,Susceptible,NCBI
1313.7001,Amoxicillin,Susceptible,BV-BRC
3044340389,Gentamicin,Resistant,NCBI
1143560907,Meropenem,Resistant,NCBI
1280.8353,Vancomycin,Susceptible,BV-BRC
1773.44727,Ofloxacin,Resistant,BV-BRC
1417807494,Clindamycin,Resistant,NCBI
573.12986,Meropenem,Susceptible,BV-BRC
1773.18883,Ofloxacin,Susceptible,BV-BRC
1717.861,Amoxicillin,Susceptible,BV-BRC
1773.5142,Amoxicillin,Susceptible,BV-BRC
1181725.3,Amoxicillin,Resistant,BV-BRC
573.67227,Ampicillin,Resistant,BV-BRC
1280.26496,Clindamycin,Resistant,BV-BRC
2818357738,Vancomycin,Susceptible,NCBI
1280.17657,Gentamicin,Susceptible,BV-BRC
485.431,Azithromycin,Resistant,BV-BRC
1352.10491,Vancomycin,Resistant,BV-BRC
2192625833,Levofloxacin,Susceptible,NCBI
1773.3357,Amoxicillin,Susceptible,BV-BRC
1280.49438,Penicillin,Resistant,BV-BRC
1158642123,Vancomycin,Resistant,NCBI
1313.26722,Penicillin,Susceptible,BV-BRC
3199597373,Tetracycline,Susceptible,NCBI
573.66636,Meropenem,Susceptible,BV-BRC
1280.52186,Gentamicin,Susceptible,BV-BRC
1078034.62,Amoxicillin,Resistant,BV-BRC
562.98749,Ampicillin,Susceptible,BV-BRC
1313.23653,Erythromycin,Resistant,BV-BRC
1773.5147,Amoxicillin,Susceptible,BV-BRC
1280.30221,Ciprofloxacin,Susceptible,BV-BRC
1852353077,Vancomycin,Susceptible,NCBI
485.17791,Cefixime,Resistant,BV-BRC
573.14272,Gentamicin,Resistant,BV-BRC
3026149030,Gentamicin,Resistant,NCBI
562.7757,Azithromycin,Resistant,BV-BRC
573.31143,Levofloxacin,Susceptible,BV-BRC
1511304113,Ciprofloxacin,Resistant,NCBI
1468444119,Penicillin,Resistant,NCBI
1733.1118,Ofloxacin,Resistant,BV-BRC
485.21500,Cefixime,Resistant,BV-BRC
742949482,Erythromycin,Resistant,NCBI
2959392836,Tetracycline,Susceptible,NCBI
1773.18687,Ofloxacin,Susceptible,BV-BRC
562.42826,Ampicillin,Resistant,BV-BRC
1773.1287,Ofloxacin,Resistant,BV-BRC
2553646892,Vancomycin,Susceptible,NCBI
28901.23559,Ciprofloxacin,Susceptible,BV-BRC
624.2568,Azithromycin,Resistant,BV-BRC
1733.8769,Ofloxacin,Resistant,BV-BRC
1773.3392,Amoxicillin,Susceptible,BV-BRC
287.16553,Levofloxacin,Resistant,BV-BRC
562.30349,Meropenem,Resistant,BV-BRC
485.778,Cefixime,Susceptible,BV-BRC
485.15434,Cefixime,Resistant,BV-BRC
1313.7009,Clindamycin,Susceptible,BV-BRC
28901.24603,Azithromycin,Resistant,BV-BRC
573.67003,Gentamicin,Susceptible,BV-BRC
1280.12556,Ciprofloxacin,Susceptible,BV-BRC
1313.32646,Erythromycin,Resistant,BV-BRC
573.13390,Gentamicin,Susceptible,BV-BRC
1280.38486,Clindamycin,Resistant,BV-BRC
2189446247,Amoxicillin,Susceptible,NCBI
3211788304,Amoxicillin,Resistant,NCBI
485.9614,Cefixime,Resistant,BV-BRC
2950589197,Ciprofloxacin,Resistant,NCBI
573.63371,Meropenem,Susceptible,BV-BRC
1313.46165,Vancomycin,Susceptible,BV-BRC
3148316804,Tetracycline,Susceptible,NCBI
2484084501,Penicillin,Susceptible,NCBI
573.17813,Ciprofloxacin,Resistant,BV-BRC
562.22582,Gentamicin,Resistant,BV-BRC
573.78177,Ciprofloxacin,Resistant,BV-BRC
1496.1239,Azithromycin,Resistant,BV-BRC
1280.21838,Ciprofloxacin,Resistant,BV-BRC
573.47151,Ciprofloxacin,Resistant,BV-BRC
1313.17090,Tetracycline,Susceptible,BV-BRC
1280.38949,Penicillin,Susceptible,BV-BRC
1280.16330,Penicillin,Resistant,BV-BRC
573.24274,Tetracycline,Resistant,BV-BRC
3199585984,Cefixime,Susceptible,NCBI
1280.35718,Erythromycin,Susceptible,BV-BRC
28901.22640,Tetracycline,Susceptible,BV-BRC
1313.31244,Penicillin,Susceptible,BV-BRC
573.65037,Gentamicin,Resistant,BV-BRC
287.19647,Levofloxacin,Susceptible,BV-BRC
562.23163,Amoxicillin,Susceptible,BV-BRC
573.43147,Levofloxacin,Resistant,BV-BRC
1280.26038,Ciprofloxacin,Susceptible,BV-BRC
562.23526,Amoxicillin,Resistant,BV-BRC
2490966672,Ofloxacin,Resistant,NCBI
1313.46069,Vancomycin,Susceptible,BV-BRC
28901.22114,Gentamicin,Resistant,BV-BRC
1313.31582,Erythromycin,Resistant,BV-BRC
1352.11877,Vancomycin,Resistant,BV-BRC
1773.18406,Ofloxacin,Resistant,BV-BRC
623.1735,Gentamicin,Susceptible,BV-BRC
1280.34287,Ciprofloxacin,Resistant,BV-BRC
1280.35674,Penicillin,Susceptible,BV-BRC
1589989790,Ofloxacin,Resistant,NCBI
1634378043,Vancomycin,Susceptible,NCBI
573.27650,Tetracycline,Susceptible,BV-BRC
1313.30410,Erythromycin,Susceptible,BV-BRC
1313.45990,Vancomycin,Susceptible,BV-BRC
3148316804,Levofloxacin,Susceptible,NCBI
1496.1123,Azithromycin,Resistant,BV-BRC
2652134555,Vancomycin,Resistant,NCBI
2562500871,Cefixime,Susceptible,NCBI
1313.46444,Tetracycline,Susceptible,BV-BRC
2177072386,Meropenem,Resistant,NCBI
1280.39778,Erythromycin,Resistant,BV-BRC
1496.1173,Azithromycin,Resistant,BV-BRC
485.746,Cefixime,Susceptible,BV-BRC
1773.42433,Levofloxacin,Susceptible,BV-BRC
2194574020,Penicillin,Resistant,NCBI
573.41079,Amoxicillin,Resistant,BV-BRC
1280.23626,Clindamycin,Resistant,BV-BRC
3211810040,Cefixime,Susceptible,NCBI
573.13076,Levofloxacin,Resistant,BV-BRC
573.27655,Gentamicin,Susceptible,BV-BRC
2075290256,Amoxicillin,Resistant,NCBI
3148316804,Ampicillin,Resistant,NCBI
2035810111,Azithromycin,Susceptible,NCBI
3201407205,Erythromycin,Susceptible,NCBI
1352.20918,Vancomycin,Resistant,BV-BRC
3029593598,Tetracycline,Resistant,NCBI
1241250309,Tetracycline,Resistant,NCBI
485.5399,Cefixime,Susceptible,BV-BRC
2954319674,Amoxicillin,Resistant,NCBI
1280.42542,Clindamycin,Susceptible,BV-BRC
562.22541,Meropenem,Susceptible,BV-BRC
573.46698,Meropenem,Resistant,BV-BRC
562.65149,Ampicillin,Susceptible,BV-BRC
1717.1013,Ciprofloxacin,Susceptible,BV-BRC
1313.17200,Vancomycin,Susceptible,BV-BRC
485.14370,Azithromycin,Susceptible,BV-BRC
3276028356,Ciprofloxacin,Resistant,NCBI
1440014.3,Clindamycin,Resistant,BV-BRC
1280.16771,Clindamycin,Resistant,BV-BRC
1354132.3,Ciprofloxacin,Susceptible,BV-BRC
1352.9331,Ampicillin,Susceptible,BV-BRC
2203315569,Ofloxacin,Resistant,NCBI
1773.5159,Amoxicillin,Susceptible,BV-BRC
760799.3,Amoxicillin,Susceptible,BV-BRC
573.36074,Ciprofloxacin,Susceptible,BV-BRC
573.63084,Levofloxacin,Resistant,BV-BRC
1773.5225,Amoxicillin,Susceptible,BV-BRC
562.77293,Amoxicillin,Resistant,BV-BRC
287.28491,Levofloxacin,Resistant,BV-BRC
1773.41787,Levofloxacin,Resistant,BV-BRC
1585108202,Erythromycin,Resistant,NCBI
1525691195,Levofloxacin,Resistant,NCBI
899725419,Azithromycin,Resistant,NCBI
1114116854,Erythromycin,Resistant,NCBI
1733.4457,Ofloxacin,Resistant,BV-BRC
573.67411,Meropenem,Susceptible,BV-BRC
1280.44379,Gentamicin,Resistant,BV-BRC
3274949223,Levofloxacin,Resistant,NCBI
2562493240,Ampicillin,Susceptible,NCBI
562.50298,Ampicillin,Resistant,BV-BRC
2866340357,Gentamicin,Susceptible,NCBI
573.12977,Ciprofloxacin,Resistant,BV-BRC
72407.2083,Levofloxacin,Susceptible,BV-BRC
562.23026,Amoxicillin,Resistant,BV-BRC
624.520,Ampicillin,Resistant,BV-BRC
562.23904,Amoxicillin,Resistant,BV-BRC
573.21983,Levofloxacin,Resistant,BV-BRC
1679445858,Vancomycin,Resistant,NCBI
2580852233,Ciprofloxacin,Susceptible,NCBI
3207077317,Tetracycline,Susceptible,NCBI
1280.37441,Erythromycin,Susceptible,BV-BRC
1313.42067,Meropenem,Susceptible,BV-BRC
1313.26023,Erythromycin,Resistant,BV-BRC
573.62672,Ciprofloxacin,Resistant,BV-BRC
1313.30935,Tetracycline,Susceptible,BV-BRC
1280.8282,Penicillin,Resistant,BV-BRC
1313.21094,Tetracycline,Susceptible,BV-BRC
1313.46214,Vancomycin,Susceptible,BV-BRC
2559318057,Cefixime,Susceptible,NCBI
1733.10404,Ofloxacin,Susceptible,BV-BRC
573.78113,Ciprofloxacin,Susceptible,BV-BRC
573.21323,Levofloxacin,Susceptible,BV-BRC
2899814616,Tetracycline,Resistant,NCBI
1280.40907,Clindamycin,Resistant,BV-BRC
2844332411,Meropenem,Susceptible,NCBI
1134453096,Erythromycin,Resistant,NCBI
573.55110,Tetracycline,Susceptible,BV-BRC
485.7806,Cefixime,Susceptible,BV-BRC
1352.9423,Vancomycin,Susceptible,BV-BRC
59201.4130,Azithromycin,Resistant,BV-BRC
3007062953,Gentamicin,Resistant,NCBI
573.51925,Meropenem,Resistant,BV-BRC
1353446367,Amoxicillin,Resistant,NCBI
573.52503,Meropenem,Resistant,BV-BRC
1313.26603,Penicillin,Susceptible,BV-BRC
1280.31903,Clindamycin,Resistant,BV-BRC
1313.31067,Erythromycin,Susceptible,BV-BRC
1313.32577,Penicillin,Susceptible,BV-BRC
2711082881,Ampicillin,Resistant,NCBI
1313.30502,Erythromycin,Resistant,BV-BRC
573.67086,Meropenem,Susceptible,BV-BRC
3211312466,Amoxicillin,Susceptible,NCBI
3001970945,Vancomycin,Resistant,NCBI
2463568951,Ofloxacin,Resistant,NCBI
1280.39338,Penicillin,Resistant,BV-BRC
2494730603,Ciprofloxacin,Resistant,NCBI
3026152519,Penicillin,Resistant,NCBI
3108862421,Cefixime,Susceptible,NCBI
1116013.3,Amoxicillin,Resistant,BV-BRC
1733.5218,Ofloxacin,Susceptible,BV-BRC
611.596,Ampicillin,Susceptible,BV-BRC
2862607410,Vancomycin,Susceptible,NCBI
3274965664,Ofloxacin,Resistant,NCBI
28901.23845,Ciprofloxacin,Susceptible,BV-BRC
3108871790,Vancomycin,Susceptible,NCBI
1773.41877,Ofloxacin,Resistant,BV-BRC
3269912154,Ciprofloxacin,Resistant,NCBI
573.72833,Gentamicin,Susceptible,BV-BRC
562.16325,Gentamicin,Resistant,BV-BRC
1252849375,Gentamicin,Susceptible,NCBI
1908102728,Azithromycin,Resistant,NCBI
1280.41679,Clindamycin,Susceptible,BV-BRC
760843.3,Amoxicillin,Susceptible,BV-BRC
